3,269.0,4.890909090909091
3,320.0,4.050632911392405
3,380.0,5.946791862284821
3,252.0,5.25
5,950.0,5.889646621202727
3,299.0,5.137457044673539
4,579.0,5.169642857142857
4,375.0,5.0675675675675675
5,289.0,2.8969526864474737
3,309.0,4.753846153846154
3,295.068,5.96579053780833
3,320.0,5.339562823293843
3,499.0,5.544444444444444
4,300.0,4.285714285714286
3,290.0,5.37037037037037
3,345.0,4.107142857142857
4,449.0,4.157407407407407
3,420.0,5.630026809651475
3,329.0,5.612418969634937
3,355.0,5.546875
3,226.0,5.022222222222222
3,600.0,5.660377358490566
3,319.024,5.876293976791306
4,569.0,5.035398230088496
3,329.0,4.7
3,370.496,5.6
3,339.0,5.844827586206897
3,329.0,4.7
3,245.0,5.072463768115942
3,319.0,4.796992481203008
3,273.0,3.4556962025316458
3,364.0,5.6
5,690.0,5.0
3,275.0,5.188679245283019
3,397.0,4.362637362637362
4,450.0,3.629032258064516
3,359.0,6.189655172413793
3,276.36400000000003,5.710000000000001
3,333.06,6.1
4,381.457,5.509995666618518
3,340.0,5.230769230769231
3,355.0,4.493670886075949
4,385.0,4.277777777777778
4,279.0,4.359375
3,322.558,5.710001770224818
3,339.0,4.6438356164383565
3,353.88199999999995,5.8999999999999995
4,465.0,5.166666666666667
3,289.0,4.616613418530351
3,326.073,6.1499999999999995
4,259.0,3.8888888888888893
4,375.0,3.9473684210526314
3,415.0,5.431937172774869
6,1140.0,5.9067357512953365
3,276.0,5.2075471698113205
5,450.0,3.4615384615384617
3,245.0,5.104166666666667
5,900.0,5.832793259883344
3,409.0,3.728350045578851
4,599.0,4.074829931972789
3,363.13300000000004,6.1000000000000005
3,245.7,4.2
3,308.066,6.049999999999999
3,323.357,5.737349183818312
3,385.0,4.020048031742717
4,469.0,5.0978260869565215
3,400.0,5.797101449275362
3,370.0,5.138888888888889
4,334.57300000000004,4.587590840532017
3,289.0,4.3589743589743595
3,409.0,4.397849462365591
3,299.0,5.05922165820643
3,309.0,5.237288135593221
3,315.0,3.9873417721518987
3,615.0,5.970873786407767
3,310.0,4.84375
4,324.9,4.39054054054054
3,328.842,5.749991257212799
3,360.0,3.287671232876712
3,311.76599999999996,5.709999999999999
3,320.0,4.2105263157894735
5,420.0,4.615384615384615
3,265.0,5.638297872340425
4,299.0,4.052588777446462
4,355.0,4.797297297297297
3,298.0,4.65625
5,690.0,5.0
3,263.0,5.9772727272727275
4,350.0,4.6198521647307285
3,210.0,4.285714285714286
3,344.0,5.548387096774194
4,340.0,4.80225988700565
3,209.0,4.8604651162790695
3,365.0,5.53030303030303
4,399.0,4.680351906158358
3,274.0,3.5584415584415585
3,265.0,5.638297872340425
3,324.0,4.764705882352941
3,275.0,4.296875
3,335.0,4.71830985915493
3,230.0,5.4245283018867925
3,310.0,4.769230769230769
3,325.0,5.327868852459017
3,249.99900000000002,4.629611111111111
3,279.0,4.359375
3,438.691,5.667842377260981
3,340.0,5.230769230769231
4,399.0,4.6395348837209305
4,329.999,4.402334578441836
3,300.0,4.087193460490463
4,390.0,3.0
3,219.99900000000002,4.680829787234043
3,379.0,5.121621621621622
3,309.0,4.446043165467626
3,285.0,5.9375
3,350.0,5.46875
3,349.566,5.70999673309376
3,318.0,4.746268656716418
3,320.0,5.161290322580645
3,456.19199999999995,5.9399999999999995
3,289.0,5.351851851851852
3,285.0,4.453125
3,285.0,6.0638297872340425
3,329.0,4.7
3,296.56,5.965801649567491
3,275.0,5.851063829787234
3,402.0,6.0
4,625.0,5.208333333333333
3,259.0,4.841121495327103
3,374.775,5.699999999999999
3,299.0,5.802445177566466
4,259.0,3.463492912543461
3,436.51800000000003,6.088966383038081
3,290.0,4.53125
3,402.0,6.0
3,329.0,4.91044776119403
3,340.0,5.666666666666667
3,279.0,5.9361702127659575
4,385.0,4.277777777777778
3,348.406,5.8
3,390.0,5.963302752293577
3,380.0,4.162102957283681
3,357.18,6.0
3,324.0,4.628571428571429
4,315.0,4.279891304347826
3,320.0,4.571428571428571
3,299.0,5.6415094339622645
3,275.0,4.296875
3,459.0,6.202702702702703
4,465.0,6.000774293457221
5,450.0,4.891304347826087
4,390.2,5.659994197853206
3,335.029,5.609996651038178
3,311.92,5.6
3,320.0,5.161290322580645
3,320.0,5.161290322580645
3,330.055,5.5
3,325.0,5.078125
3,395.0,5.197368421052632
3,335.0,5.677966101694915
4,325.0,4.642857142857143
3,280.29900000000004,5.960004252604721
4,590.0,3.933333333333333
3,279.0,3.576923076923077
3,289.0,6.148936170212766
3,315.0,5.338983050847458
3,255.0,5.3125
3,278.0,4.633333333333334
4,355.0,4.797297297297297
4,450.0,4.398826979472141
3,349.99,4.380350438047559
3,364.981,5.1032019015659955
4,349.0,5.369230769230769
3,279.0,6.2
4,665.26,6.2
3,419.0,5.338939857288481
3,320.0,4.945904173106646
4,390.0,2.997694081475788
3,265.0,3.955223880597015
3,285.0,3.8565629228687412
3,359.0,5.279411764705882
3,376.23199999999997,5.623796711509715
3,374.906,5.587272727272728
4,435.0,4.692556634304207
3,299.0,4.82258064516129
3,210.0,3.888888888888889
3,330.0,3.8777908343125738
4,330.0,4.429530201342282
3,310.0,5.344827586206897
3,320.698,5.924588952521706
3,318.0,5.071770334928229
3,275.397,6.1499999999999995
3,450.6,6.080151126703549
4,450.165,5.8003478933127175
3,319.0,3.775147928994083
3,328.0,5.857142857142857
4,320.0,3.076923076923077
4,317.0,4.876923076923077
3,399.0,5.391891891891892
3,314.029,5.560003541076488
3,309.0,4.753846153846154
3,320.0,6.027500470898474
3,321.53,5.7099982241164975
4,597.5930000000001,5.722974525952883
3,387.0,4.6909090909090905
3,398.0,6.057838660578386
3,275.0,4.741379310344827
4,285.0,3.904109589041096
3,390.0,6.0
3,289.0,5.207207207207207
3,300.685,6.05
3,320.0,4.102564102564102
5,499.0,4.12396694214876
3,285.0,5.327102803738318
3,399.0,6.186046511627907
4,368.0,5.575757575757576
4,349.0,4.915492957746479
3,315.0,4.992076069730587
3,240.0,3.8155802861685215
3,315.0,6.176470588235294
5,369.0,3.526713179776355
4,329.0,4.5885634588563455
3,295.0,4.609375
3,349.0,6.12280701754386
4,420.0,3.9215686274509807
3,288.0,3.84
3,245.0,5.104166666666667
3,310.0,3.875
3,370.0,5.477424130273872
3,360.0,6.206896551724138
4,338.921,6.05
4,790.0,6.076923076923077
3,299.0,5.05922165820643
3,345.0,4.866008462623413
3,380.0,5.135135135135135
3,288.44599999999997,5.9657911065149944
3,260.0,4.642857142857143
3,330.0,4.65444287729196
3,335.59,5.609996656636576
3,263.0,5.923423423423424
5,650.0,4.082914572864322
3,289.0,6.020833333333333
3,310.0,3.9042821158690173
3,345.0,4.662162162162162
3,355.0,4.4375
3,385.0,6.209677419354839
3,294.0,5.764705882352941
3,337.0,5.590577305905773
3,295.0,4.609375
3,390.0,4.382022471910112
3,315.0,4.921875
3,299.0,4.24113475177305
3,266.0,5.541666666666667
3,278.0,4.68013468013468
5,328.0,4.539164129532244
3,362.6,5.578461538461539
3,344.0,5.548387096774194
3,374.0,5.582089552238806
5,495.0,3.3
3,340.0,4.30379746835443
3,359.0,6.189655172413793
4,497.0,3.9133858267716537
3,340.0,5.230769230769231
3,394.67400000000004,5.867013527575443
3,259.0,5.51063829787234
3,325.0,5.327868852459017
3,285.0,5.9375
3,349.0,5.816666666666666
3,390.0,4.659498207885305
3,408.45599999999996,6.2
3,340.0,5.762711864406779
3,299.0,5.067796610169491
4,825.0,5.574324324324325
3,320.0,5.161290322580645
4,409.5,5.25
3,279.0,5.8125
3,335.714,5.499000819000819
4,435.0,5.576923076923077
4,511.017,6.019754977029097
4,599.0,5.546296296296297
3,481.0,5.99227606826959
4,619.0,5.627272727272727
4,410.0,4.141414141414141
3,290.0,5.37037037037037
3,320.0,5.245901639344262
4,663.0,5.815789473684211
3,292.04,5.960000000000001
4,365.0,5.11921458625526
3,353.941,5.8999999999999995
3,423.523,6.1
3,280.0,5.833333333333333
4,499.0,4.99
4,419.0,4.060077519379845
4,493.116,5.844684129429892
3,450.0,4.411764705882353
5,530.0,5.888888888888889
3,342.0,4.071428571428571
3,275.0,5.851063829787234
3,314.782,6.050009609840476
4,419.0,5.048192771084337
3,320.0,4.1450777202072535
4,350.0,3.4465780403742
3,450.0,5.9760956175298805
3,349.0,4.780821917808219
4,310.0,4.84375
5,575.0,5.469939117199391
4,369.0,3.967741935483871
3,412.564,5.902203147353362
4,604.706,5.848786149530903
3,330.0,5.045871559633027
4,320.0,4.266666666666667
3,326.76099999999997,6.0500092575448985
3,309.0,4.465317919075145
4,420.0,4.285714285714286
4,385.0,3.9233669621930094
3,349.82800000000003,6.10200593057736
3,335.0,5.368589743589744
6,790.0,6.109822119102861
3,349.0,5.453125
4,499.999,5.263147368421053
3,345.0,5.75
3,295.0,3.933333333333333
3,365.284,5.8
4,420.0,4.697986577181208
6,1140.0,5.925155925155925
3,312.967,6.050009665571236
3,324.668,5.924598540145986
4,319.0,5.063492063492063
4,350.0,4.74898236092266
3,417.0,4.483870967741935
3,345.0,5.8474576271186445
3,649.0,5.981566820276497
3,359.885,5.760003201024328
4,555.0,5.704008221993834
3,305.0,3.563084112149533
4,350.0,4.375
3,320.0,3.9895274903378635
3,275.0,5.188679245283019
3,285.0,5.377358490566038
5,0.001,1.0024057738572574e-05
3,299.233,6.05
4,690.0,5.3076923076923075
4,350.0,3.4465780403742
3,389.0,5.893939393939394
3,265.0,4.416666666666667
4,455.0,5.129650507328072
3,289.0,5.351851851851852
3,265.0,5.520833333333333
3,439.9,5.865333333333333
4,599.0,5.546296296296297
5,429.0,3.2723112128146457
4,320.0,5.245901639344262
3,520.0,5.7300275482093666
4,357.37199999999996,5.659993664871713
3,344.101,6.1000000000000005
3,320.0,4.102564102564102
3,250.0,4.62962962962963
3,339.0,4.6438356164383565
3,359.0,5.279411764705882
3,290.0,3.8157894736842106
3,281.632,5.860008322929671
4,392.0,3.92
